id,web_name,first_name,second_name,team,element_type,now_cost,cost_change_start,cost_change_event,status,chance_of_playing_next_round,news,news_added,form,total_points,points_per_game,minutes,starts,selected_by_percent,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,defensive_contribution,defensive_contribution_per_90,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,value_season,ep_this,ep_next
304,O'Shea,Dara,O'Shea,12,2,40,0,0,a,,,,2.0,8,2.0,360,4,2.9,3608,10422,0,0,0,10,0,0,0,0,12,101.4,60.5,19.0,18.0,0.07,0.26,0.33,0.02,0.06,0.08,1.68,39,9.75,,,,2.0,2.0,2.0
305,Davis,Leif,Davis,12,2,40,0,0,a,,,,5.8,23,5.8,360,4,6.2,121587,15151,2,2,0,10,0,0,0,1,50,134.4,55.6,108.0,29.9,1.17,0.44,1.61,0.29,0.11,0.4,1.68,19,4.75,,,2,5.8,5.8,5.8
306,Greaves,Jacob,Greaves,12,2,40,0,0,a,,,,0.8,3,0.8,357,4,1.2,801,3449,0,0,0,10,1,0,0,0,12,68.6,16.9,4.0,9.0,0.00,0.06,0.06,0.0,0.02,0.02,1.7,30,7.56,,,,0.8,0.8,0.8
307,Johnson,Ben,Johnson,12,2,40,0,0,u,0,Has joined Stoke City on loan for the rest of the season,2026-09-04T12:36:56.236331Z,0.0,0,0.0,0,0,0.1,0,669,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
308,Furlong,Darnell,Furlong,12,2,40,0,0,a,,,,0.2,1,1.0,17,0,0.5,203,1671,0,0,0,1,0,0,0,0,-1,5.0,0.5,0.0,0.6,0.00,0.00,0.00,0.0,0.0,0.0,4.55,3,15.88,,,,0.2,0.2,0.2
309,Núñez,Marcelino,Núñez,12,3,49,-1,-1,a,,,,1.5,6,3.0,140,2,0.1,174,1051,0,0,0,4,0,0,0,0,32,24.6,19.4,6.0,5.0,0.03,0.05,0.08,0.02,0.03,0.05,2.24,21,13.5,,3,1,1.2,1.5,1.5
310,Matusiwa,Azor,Matusiwa,12,3,49,-1,0,a,100,,2026-07-29T18:00:10.305484Z,0.0,0,0.0,0,0,0.0,34,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
311,Burns,Wes,Burns,12,3,50,0,0,u,0,Has joined Leicester City permanently,2026-08-10T14:02:47.597478Z,0.0,0,0.0,0,0,0.0,0,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
312,Taylor,Jack,Taylor,12,3,45,0,0,i,0,Knee injury - Unknown return date,2026-07-29T18:00:10.319370Z,0.0,0,0.0,0,0,0.0,49,221,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
313,Clarke,Jack,Clarke,12,3,54,-1,0,a,,,,2.2,9,3.0,105,1,0.2,263,1575,1,0,0,1,1,0,0,1,38,42.0,25.3,43.0,11.0,0.30,0.04,0.34,0.26,0.03,0.29,0.25,6,5.14,1,4,3,1.7,2.2,2.2
314,Ogbene,Chiedozie,Ogbene,12,3,49,-1,0,u,0,Has joined Lincoln City on loan until January,2026-09-02T16:04:17.497385Z,0.0,0,0.0,0,0,0.0,0,90,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
315,Fatawu,Abdul,Fatawu,12,3,55,0,0,a,,,,2.2,9,2.2,286,4,0.2,333,1450,0,1,0,9,2,0,0,0,67,61.6,114.9,20.0,19.7,0.03,0.83,0.86,0.01,0.26,0.27,1.92,24,7.55,,2,,1.6,2.2,2.2
316,Emersonn,Emersonn,Correia da Silva,12,4,55,0,0,a,100,,2026-08-31T09:30:08.306145Z,6.0,24,6.0,237,4,2.6,91264,12950,2,1,0,5,0,0,0,6,101,96.4,49.8,83.0,22.9,1.48,0.11,1.59,0.56,0.04,0.6,0.84,9,3.42,2,,,4.4,6.0,6.0
317,Hirst,George,Hirst,12,4,50,0,0,u,0,Has joined Stoke City permanently,2026-08-21T13:06:08.606019Z,0.0,0,0.0,0,0,0.1,0,679,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
318,Philogene,Jaden,Philogene,12,3,54,-1,0,a,100,,2026-08-25T11:30:07.532993Z,0.2,1,1.0,28,0,0.1,58,205,0,0,0,1,0,0,0,0,6,3.4,0.8,9.0,1.3,0.02,0.00,0.01,0.06,0.0,0.06,1.32,3,9.64,3,5,,0.2,0.2,0.2
319,Szmodics,Sam,Szmodics,12,3,50,0,0,u,0,Has joined Derby County on loan for the rest of the season,2026-08-17T13:51:41.713979Z,0.0,0,0.0,0,0,0.0,0,35,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
320,Akpom,Chuba,Akpom,12,4,50,0,0,a,,,,1.5,6,3.0,69,0,1.2,12510,12110,1,0,0,4,0,0,0,0,33,34.6,1.7,19.0,5.5,0.97,0.00,0.97,1.27,0.0,1.27,5.27,3,3.91,,,,1.2,1.5,1.5
321,Walle Egeli,Sindre,Walle Egeli,12,4,45,0,0,a,,,,0.2,1,1.0,10,0,3.6,34076,24032,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.27,0,0.0,,,,0.2,0.2,0.2
322,Al-Hamadi,Ali,Al-Hamadi,12,4,50,0,0,u,0,Has joined Sheffield Wednesday on loan for the rest of the season,2026-08-27T14:54:10.215357Z,0.0,0,0.0,0,0,0.1,0,535,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
323,McAteer,Kasey,McAteer,12,3,45,0,0,a,,,,0.8,3,1.0,42,0,1.1,1456,7554,0,0,0,0,0,0,0,0,12,4.6,1.8,7.0,1.4,0.05,0.00,0.05,0.11,0.0,0.11,0.45,5,10.71,,,,0.7,0.8,0.8
324,Mehmeti,Anis,Mehmeti,12,3,49,-1,0,a,,,,0.0,0,0.0,0,0,0.0,31,183,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
554,Van Oevelen,Kayne,van Oevelen,12,1,45,0,0,u,0,Has joined Valencia on loan for the rest of the season,2026-08-25T14:04:09.529320Z,0.0,0,0.0,0,0,0.0,0,147,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
562,Maeda,Daizen,Maeda,12,3,54,-1,0,a,,,,1.8,7,1.8,243,3,0.3,141,2200,0,0,0,8,0,0,0,0,27,28.8,5.2,43.0,7.4,0.71,0.01,0.72,0.26,0.0,0.26,2.06,19,7.04,,,,1.3,1.8,1.8
564,Scherpen,Kjell,Scherpen,12,1,45,0,0,a,,,,1.8,7,1.8,360,4,0.6,1215,1929,0,0,0,10,0,0,15,0,40,103.6,0.0,0.0,10.3,0.00,0.01,0.01,0.0,0.0,0.0,1.68,0,0.0,,,,1.6,1.8,1.8
571,Florentino,Florentino Ibrain,Morris Luís,12,3,49,-1,0,a,100,,2026-08-25T11:30:07.678802Z,0.2,1,1.0,13,0,0.1,103,393,0,0,0,0,0,0,0,0,8,9.0,21.3,2.0,3.2,0.00,0.01,0.01,0.0,0.07,0.07,1.87,2,13.85,,,,0.2,0.2,0.2
591,Enciso,Julio,Enciso,12,3,55,0,0,a,100,,2026-08-22T18:00:07.551930Z,3.2,13,3.2,340,4,0.9,4554,7857,0,2,0,10,1,0,0,0,72,55.8,62.7,75.0,19.4,0.92,0.84,1.76,0.24,0.22,0.46,1.78,26,6.88,,,,2.4,3.2,3.2
592,Ouattara,Abdoul,Ouattara,12,2,40,0,0,a,,,,1.0,4,1.0,41,0,0.9,1626,2941,0,0,0,1,0,0,0,0,12,11.6,24.8,0.0,3.6,0.00,0.02,0.02,0.0,0.04,0.04,1.95,3,6.59,,,,1.0,1.0,1.0
602,Humphreys,Cameron,Humphreys,12,3,45,0,0,u,0,Has joined Huddersfield Town on loan for the rest of the season,2026-09-02T16:04:17.524642Z,0.0,0,0.0,0,0,0.0,0,340,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
619,Palacios,Exequiel,Palacios,12,3,50,0,0,a,,,,3.0,9,3.0,195,2,0.0,1615,496,0,0,0,6,0,0,0,0,49,45.4,40.4,4.0,9.0,0.00,0.07,0.07,0.0,0.03,0.03,1.49,38,17.54,,,,1.8,3.0,3.0
640,Flemming,Zian,Flemming,12,4,55,0,0,a,,,,3.0,6,3.0,51,0,0.1,2410,593,1,0,0,1,0,0,0,0,36,38.2,1.8,51.0,9.1,0.54,0.01,0.55,0.95,0.02,0.97,0.83,2,3.53,,,,1.1,3.0,3.0
260,Wilson,Harry,Wilson,13,3,63,-2,0,a,,,,1.2,5,1.2,145,1,2.5,2062,33575,0,0,1,1,1,0,0,0,19,19.2,52.4,12.0,8.5,0.01,0.09,0.10,0.01,0.06,0.07,2.04,11,6.83,,2,2,0.8,1.2,1.2
326,Perri,Lucas Estella,Perri,13,1,45,0,0,u,0,Has joined Torino on loan for the rest of the season,2026-09-01T13:12:39.210133Z,0.0,0,0.0,0,0,0.3,0,1987,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
327,Bijol,Jaka,Bijol,13,2,50,0,0,a,,,,3.0,12,4.0,164,2,0.8,2035,7408,0,0,1,2,0,0,0,2,29,38.2,0.6,15.0,5.4,0.11,0.00,0.11,0.06,0.0,0.06,1.73,21,11.52,,,,2.4,3.0,3.0
329,Rodon,Joe,Rodon,13,2,44,-1,0,i,0,Hamstring injury - Expected back 21 Nov,2026-08-30T16:00:08.564382Z,1.8,7,3.5,123,2,1.0,43,15232,0,0,1,0,0,0,0,0,25,23.0,14.7,7.0,4.5,0.03,0.06,0.09,0.02,0.04,0.06,0.74,11,8.05,,,,1.6,0.0,0.0
330,Bogle,Jayden,Bogle,13,2,45,0,0,a,,,,9.2,37,9.2,299,4,3.4,122516,9505,2,0,3,1,1,0,0,6,108,108.8,32.6,108.0,24.9,1.31,0.08,1.39,0.39,0.02,0.41,0.67,15,4.52,,,,8.2,9.2,9.2
331,Gudmundsson,Gabriel,Gudmundsson,13,2,45,0,0,a,100,,2026-08-08T20:00:07.546568Z,2.0,8,4.0,162,2,0.1,748,278,0,0,1,1,0,0,0,0,35,22.6,9.8,6.0,3.9,0.00,0.18,0.18,0.0,0.1,0.1,1.54,9,5.0,,,,1.8,2.0,2.0
332,Justin,James,Justin,13,2,45,0,0,a,,,,4.5,18,4.5,360,4,1.5,4379,6443,0,0,1,3,0,0,0,2,60,84.4,41.2,36.0,16.1,0.17,0.30,0.47,0.04,0.08,0.12,1.35,35,8.75,,,,4.0,4.5,4.5
333,Bornauw,Sebastiaan,Bornauw,13,2,45,0,0,u,0,Has joined Hamburg SV on loan for the rest of the season,2026-08-19T13:56:14.645970Z,0.0,0,0.0,0,0,0.0,0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
334,Muharemović,Tarik,Muharemović,13,2,50,0,0,a,,,,5.2,21,5.2,360,4,4.0,24917,12031,0,1,1,3,0,0,0,0,79,133.4,12.7,23.0,16.9,0.09,0.04,0.13,0.02,0.01,0.03,1.35,50,12.5,,,,4.2,5.2,5.2
335,Stach,Anton,Stach,13,3,60,0,0,a,,,,5.5,22,5.5,357,4,2.7,9864,18160,1,0,2,2,0,0,0,3,73,99.8,76.2,51.0,22.7,0.92,0.23,1.15,0.23,0.06,0.29,1.29,48,12.1,,1,1,3.7,5.5,5.5
336,Okafor,Noah,Okafor,13,3,58,-2,-1,a,,,,3.8,15,3.8,224,3,0.3,6862,2446,1,0,2,1,0,0,0,1,65,59.2,39.9,37.0,13.6,0.15,0.26,0.41,0.06,0.1,0.16,0.68,13,5.22,,,,2.6,3.8,3.8
337,Aaronson,Brenden,Aaronson,13,3,54,-1,0,a,,,,1.5,6,1.5,172,2,0.5,478,4375,0,0,1,3,0,0,0,0,31,10.4,3.0,9.0,2.3,0.01,0.02,0.03,0.01,0.01,0.02,1.77,11,5.76,,,4,1.1,1.5,1.5
338,Ampadu,Ethan,Ampadu,13,3,54,-1,0,a,,,,4.0,16,4.0,360,4,1.0,2341,5637,0,1,1,3,0,0,0,0,68,69.8,42.9,5.0,11.8,0.08,0.16,0.24,0.02,0.04,0.06,1.35,46,11.5,,,,3.0,4.0,4.0
339,Longstaff,Sean,Longstaff,13,3,49,-1,0,a,,,,0.5,2,1.0,10,0,0.1,270,774,0,0,0,1,0,0,0,0,7,0.0,0.2,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,3.15,0,0.0,,3,3,0.4,0.5,0.5
341,Gnonto,Wilfried,Gnonto,13,3,50,0,0,u,0,Has joined ACF Fiorentina on loan for the rest of the season,2026-09-02T16:04:47.189648Z,0.0,0,0.0,0,0,0.0,0,117,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
342,Harrison,Jack,Harrison,13,3,50,0,0,u,0,Has joined New England Revolution permanently,2026-07-28T12:59:09.492431Z,0.0,0,0.0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
343,James,Daniel,James,13,3,49,-1,-1,a,,,,0.5,2,1.0,29,0,0.1,410,788,0,0,0,1,0,0,0,0,6,0.0,1.1,15.0,1.4,0.35,0.01,0.36,1.09,0.03,1.12,3.76,4,12.41,,,,0.4,0.5,0.5
344,Gruev,Ilia,Gruev,13,3,50,0,0,d,25,Knee injury - 25% chance of playing,2026-08-14T23:00:06.272027Z,0.0,0,0.0,0,0,0.0,10,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
345,Tanaka,Tanaka,Ao,13,3,49,-1,0,a,,,,3.0,12,4.0,188,2,0.3,4207,1601,0,2,1,1,0,0,0,0,48,50.0,17.1,15.0,8.2,0.59,0.05,0.64,0.28,0.02,0.3,1.24,24,11.49,,4,,2.4,3.0,3.0
346,Calvert-Lewin,Dominic,Calvert-Lewin,13,4,60,0,0,a,,,,5.0,20,5.0,329,4,22.7,149711,90142,2,1,2,2,3,0,0,4,66,93.8,28.3,134.0,25.1,2.48,0.08,2.56,0.68,0.02,0.7,1.04,14,3.83,1,,,3.3,5.0,5.0
347,Nmecha,Lukas,Nmecha,13,4,54,-1,0,a,,,,1.5,6,2.0,50,0,0.5,3407,3952,0,1,0,1,0,0,0,0,24,18.4,22.4,15.0,5.5,0.27,0.15,0.42,0.49,0.27,0.76,4.55,2,3.6,2,,,1.1,1.5,1.5
348,Piroe,Joël,Piroe,13,4,50,0,0,u,0,Has joined West Ham United on loan for the rest of the season,2026-08-19T13:56:14.666726Z,0.0,0,0.0,0,0,0.1,0,585,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,3,,,0.0,0.0,0.0
349,Mateo Joseph,Mateo,Joseph Fernández-Regatillo,13,4,45,0,0,i,0,Knee injury - Unknown return date,2026-07-29T18:00:10.338170Z,0.0,0,0.0,0,0,0.1,380,399,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
385,Trafford,James,Trafford,13,1,50,0,0,a,,,,4.5,18,4.5,360,4,5.4,15507,19045,0,0,1,3,0,0,15,2,83,120.8,0.0,0.0,12.1,0.00,0.00,0.00,0.0,0.0,0.0,1.35,0,0.0,,,,3.6,4.5,4.5
598,Elvedi,Nico,Elvedi,13,2,45,0,0,a,,,,1.8,7,2.3,236,2,0.0,410,231,0,0,0,3,0,0,0,0,29,62.2,23.1,22.0,10.8,0.05,0.57,0.62,0.02,0.22,0.24,1.67,25,9.53,,,,1.6,1.8,1.8
603,Lienou,Jayden,Lienou,13,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.1,748,598,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
604,Cresswell,Alfie,Cresswell,13,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,874,1126,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
625,Cairns,Alex,Cairns,13,1,40,0,0,a,,,,0.0,0,0.0,0,0,0.2,2041,842,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
629,Zetterer,Michael,Zetterer,13,1,40,0,0,a,,,,0.0,0,0.0,0,0,0.6,11605,2715,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
641,Bard,Melvin,Bard,13,2,45,0,0,a,,,,0.5,1,1.0,18,0,0.0,228,75,0,0,0,1,0,0,0,0,1,4.4,10.3,0.0,1.5,0.00,0.00,0.00,0.0,0.0,0.0,1.5,2,10.0,,,,0.2,0.5,0.5
648,Bahoya,Jean-Mattéo,Bahoya,13,3,50,0,0,a,,,,0.0,0,0.0,0,0,0.0,233,239,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
350,A.Becker,Alisson,Becker,14,1,55,0,0,a,,,,4.8,19,4.8,360,4,3.9,12856,12690,0,0,2,4,1,0,12,3,66,76.8,0.0,0.0,7.7,0.00,0.00,0.00,0.0,0.0,0.0,1.33,0,0.0,,,,3.5,4.8,4.8
351,Mamardashvili,Giorgi,Mamardashvili,14,1,49,-1,0,a,,,,0.0,0,0.0,0,0,0.1,242,894,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
352,Woodman,Freddie,Woodman,14,1,40,0,0,a,,,,0.0,0,0.0,0,0,1.0,1555,2727,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
353,Pecsi,Armin,Pecsi,14,1,40,0,0,u,0,Has joined TSV Hartberg on loan for the rest of the season,2026-08-18T14:11:18.638344Z,0.0,0,0.0,0,0,0.0,0,61,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
354,Jaros,Vitezslav,Jaros,14,1,40,0,0,i,0,Knee injury - Unknown return date,2026-07-29T18:00:10.351066Z,0.0,0,0.0,0,0,0.0,130,71,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
355,Davies,Harvey,Davies,14,1,40,0,0,a,,,,0.0,0,0.0,0,0,0.2,518,478,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
356,Virgil,Virgil,van Dijk,14,2,65,0,0,a,,,,4.2,17,4.2,360,4,16.7,22322,45890,0,0,2,4,1,0,0,0,70,99.2,20.5,26.0,14.6,0.25,0.07,0.32,0.06,0.02,0.08,1.33,35,8.75,,,,2.6,4.2,4.2
357,Frimpong,Jeremie,Frimpong,14,2,54,-1,0,a,,,,0.5,2,0.7,178,2,2.0,1768,24566,0,0,0,4,1,0,0,0,24,39.4,76.5,16.0,13.2,0.01,0.23,0.24,0.01,0.12,0.13,1.98,12,6.07,,,,0.4,0.5,0.5
358,Kerkez,Milos,Kerkez,14,2,54,-1,0,a,,,,1.8,7,1.8,295,3,2.5,1556,25193,0,0,1,4,2,0,0,0,41,65.6,45.0,12.0,12.3,0.02,0.07,0.09,0.01,0.02,0.03,1.48,23,7.02,,,,1.3,1.8,1.8
359,Gomez,Joe,Gomez,14,2,49,-1,-1,d,75,Muscular injury - 75% chance of playing,2026-07-26T08:30:10.078473Z,0.0,0,0.0,0,0,0.0,32,84,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
360,Bradley,Conor,Bradley,14,2,50,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.565711Z,0.0,0,0.0,0,0,0.0,31,75,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
361,Lucky,Wellity,Lucky,14,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.1,477,715,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
362,Jacquet,Jeremy,Jacquet,14,2,50,0,0,a,100,,2026-07-23T12:01:23.581126Z,4.5,18,4.5,325,4,3.1,46123,9730,0,0,2,4,1,0,0,3,86,86.2,42.8,4.0,13.3,0.00,0.12,0.12,0.0,0.03,0.03,1.31,28,7.75,,,,3.6,4.5,4.5
363,Leoni,Giovanni,Leoni,14,2,40,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.596909Z,0.0,0,0.0,0,0,0.0,85,223,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
364,Tsimikas,Kostas,Tsimikas,14,2,49,-1,0,a,,,,0.5,2,1.0,64,1,0.1,227,381,0,0,0,0,0,0,0,0,6,6.4,2.9,9.0,1.8,0.04,0.02,0.06,0.06,0.03,0.09,0.66,3,4.22,,,,0.4,0.5,0.5
365,Ramsay,Calvin,Ramsay,14,2,40,0,0,u,0,Has joined St Mirren on loan for the rest of the season,2026-08-26T14:05:26.748768Z,0.0,0,0.0,0,0,0.1,0,662,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
366,Wirtz,Florian,Wirtz,14,3,74,-1,0,a,,,,3.0,12,3.0,332,4,6.9,3313,92539,0,1,2,4,1,0,0,0,67,51.8,108.0,85.0,24.5,0.78,0.35,1.13,0.21,0.09,0.3,1.13,28,7.59,4,3,2,1.6,3.0,3.0
367,Gakpo,Cody,Gakpo,14,3,72,2,0,a,100,,2026-09-09T18:30:08.772955Z,7.2,29,7.2,280,3,12.2,77782,104773,1,3,1,4,0,0,0,5,100,117.6,105.8,63.0,28.6,0.44,1.22,1.66,0.14,0.39,0.53,1.52,27,8.68,3,2,,4.0,5.4,7.2
368,Szoboszlai,Dominik,Szoboszlai,14,3,70,0,0,a,,,,4.5,18,4.5,360,4,36.0,40229,288304,1,0,2,4,0,0,0,1,98,107.2,173.4,55.0,33.6,1.29,0.80,2.09,0.32,0.2,0.52,1.33,35,8.75,1,1,1,2.6,4.5,4.5
369,Ngumoha,Rio,Ngumoha,14,3,58,-2,0,a,,,,1.0,4,1.3,99,1,0.5,1042,6350,0,0,0,2,0,0,0,0,13,4.4,8.1,11.0,2.1,0.15,0.05,0.20,0.14,0.05,0.19,0.62,4,3.64,,,,0.7,1.0,1.0
370,Chiesa,Federico,Chiesa,14,3,54,-1,0,i,0,Back injury - Unknown return date,2026-08-27T13:30:07.598926Z,0.0,0,0.0,0,0,0.0,15,433,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
371,Gravenberch,Ryan,Gravenberch,14,3,59,-1,0,a,,,,2.0,8,2.0,181,2,1.2,2319,14005,0,1,0,2,0,0,0,0,48,50.6,41.2,6.0,9.8,0.10,0.07,0.17,0.05,0.03,0.08,0.93,24,11.93,,,,1.4,2.0,2.0
372,Mac Allister,Alexis,Mac Allister,14,3,54,-1,0,a,,,,1.5,6,1.5,216,2,1.3,5443,12080,0,0,1,2,1,0,0,0,40,44.2,44.3,22.0,11.0,0.10,0.44,0.54,0.04,0.18,0.22,1.69,28,11.67,5,,,1.1,1.5,1.5
373,C.Jones,Curtis,Jones,14,3,55,0,0,u,0,Has joined Internazionale permanently,2026-08-16T18:30:07.426408Z,0.0,0,0.0,0,0,0.0,0,91,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
374,Endo,Endo,Wataru,14,3,49,-1,0,a,100,,2026-07-23T12:01:23.612529Z,0.0,0,0.0,0,0,0.1,245,543,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
375,Nyoni,Trey,Nyoni,14,3,49,-1,0,a,,,,0.5,2,1.0,19,0,0.0,101,352,0,0,0,0,0,0,0,0,6,6.6,2.3,0.0,0.9,0.00,0.00,0.00,0.0,0.0,0.0,1.04,5,23.68,,,,0.4,0.5,0.5
376,Bajcetic,Stefan,Bajčetić Maquieira,14,3,50,0,0,u,0,Has joined Celta Vigo permanently,2026-07-23T12:01:23.628373Z,0.0,0,0.0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
377,Munoz,Victor,Munoz,14,3,65,0,0,a,,,,3.5,14,3.5,239,3,1.1,3588,18069,1,1,1,2,1,0,0,0,53,50.4,31.4,86.0,16.8,0.52,0.25,0.77,0.2,0.09,0.29,1.69,13,4.9,,,,2.2,3.5,3.5
378,McConnell,James,McConnell,14,3,44,-1,-1,a,,,,0.0,0,0.0,0,0,0.2,1358,1416,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
379,Isak,Alexander,Isak,14,4,91,1,0,a,,,,6.2,25,6.2,333,4,22.0,61464,135909,3,0,2,4,0,0,0,5,102,113.6,34.1,176.0,32.3,2.79,0.06,2.85,0.75,0.02,0.77,1.39,6,1.62,2,,,2.7,6.2,6.2
380,Ekitiké,Hugo,Ekitiké,14,4,74,-1,0,i,0,Achilles injury - Unknown return date,2026-07-23T12:01:23.643771Z,0.0,0,0.0,0,0,0.1,235,772,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
