id,web_name,first_name,second_name,team,element_type,now_cost,cost_change_start,cost_change_event,status,chance_of_playing_next_round,news,news_added,form,total_points,points_per_game,minutes,starts,selected_by_percent,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,defensive_contribution,defensive_contribution_per_90,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,value_season,ep_this,ep_next
228,King,Tom,King,9,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,70,104,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
229,Tarkowski,James,Tarkowski,9,2,61,1,0,a,,,,9.2,43,8.6,450,5,15.6,145327,10233,1,1,3,3,0,0,0,7,138,149.6,25.6,30.0,20.5,0.18,0.04,0.22,0.04,0.01,0.05,1.39,51,10.2,,,,7.0,9.2,9.2
230,Branthwaite,Jarrad,Branthwaite,9,2,55,0,0,a,,,,5.2,27,5.4,450,5,2.4,12752,3968,0,0,3,3,0,0,0,0,97,145.4,7.2,73.0,22.5,0.17,0.02,0.19,0.03,0.0,0.03,1.39,54,10.8,,,,4.9,5.2,5.2
231,Keane,Michael,Keane,9,2,48,-2,0,a,,,,0.0,0,0.0,0,0,0.7,261,2683,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
232,O'Brien,Jake,O'Brien,9,2,48,-2,-1,a,,,,0.5,2,1.0,16,0,0.3,224,749,0,0,0,0,0,0,0,0,5,3.0,0.0,0.0,0.3,0.00,0.00,0.00,0.0,0.0,0.0,2.36,2,11.25,,,,0.4,0.5,0.5
233,Mykolenko,Vitalii,Mykolenko,9,2,46,1,1,a,,,,5.2,27,5.4,450,5,4.2,34145,10166,0,0,3,3,1,0,0,3,109,105.6,35.7,13.0,15.5,0.04,0.16,0.20,0.01,0.03,0.04,1.39,39,7.8,,,,5.9,5.2,5.2
234,Patterson,Nathan,Patterson,9,2,45,0,0,u,0,Has joined Torino permanently,2026-09-02T16:05:23.326971Z,0.0,0,0.0,0,0,0.0,0,78,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
235,Aznou,Adam,Aznou,9,2,40,0,0,u,0,Has joined Malaga on loan for the rest of the season,2026-09-01T13:23:16.934847Z,0.0,0,0.0,0,0,0.1,0,372,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
236,Dewsbury-Hall,Kiernan,Dewsbury-Hall,9,3,66,1,1,a,,,,2.2,20,4.0,450,5,6.0,28899,31502,1,0,3,3,1,0,0,3,110,102.8,160.8,125.0,38.9,0.99,0.83,1.82,0.2,0.17,0.37,1.35,42,8.4,,2,,3.0,2.2,2.2
238,Grealish,Jack,Grealish,9,3,65,0,0,a,100,,2026-07-29T10:00:10.492904Z,1.2,6,1.5,135,1,0.5,2195,2017,0,0,1,1,0,0,0,0,36,21.6,71.7,20.0,11.4,0.02,0.44,0.46,0.01,0.29,0.3,1.11,13,8.67,,,,0.9,1.2,1.2
239,Garner,James,Garner,9,3,60,0,0,a,100,,2026-09-06T18:00:08.301702Z,2.5,11,2.2,328,4,0.2,1046,1376,0,0,2,2,2,0,0,0,71,51.4,68.3,13.0,13.4,0.20,0.17,0.37,0.05,0.05,0.1,0.95,45,12.35,2,1,1,1.8,2.5,2.5
242,George,Tyrique,George,9,3,55,0,0,a,,,,4.0,19,3.8,309,4,0.9,1623,8410,1,0,2,3,0,0,0,3,77,64.0,86.2,75.0,22.5,0.35,0.32,0.67,0.1,0.09,0.19,1.08,18,5.24,,,,3.5,4.0,4.0
243,Alcaraz,Carlos,Alcaraz Durán,9,3,49,-1,0,a,,,,0.0,1,0.5,5,0,0.1,110,275,0,0,0,0,1,0,0,0,5,5.0,0.8,25.0,2.7,0.05,0.02,0.07,0.9,0.36,1.26,0.72,3,54.0,,,,0.2,0.0,0.0
244,Armstrong,Harrison,Armstrong,9,3,50,0,0,a,100,,2026-09-17T08:30:08.942299Z,2.0,16,3.2,446,5,0.4,541,2530,0,1,3,3,2,0,0,0,61,62.6,64.5,19.0,14.7,0.21,0.49,0.70,0.04,0.1,0.14,1.4,40,8.07,,,,3.2,1.5,2.0
245,Dibling,Tyler,Dibling,9,3,54,-1,0,a,,,,0.2,1,1.0,24,0,0.0,84,100,0,0,0,0,0,0,0,0,10,7.2,24.4,26.0,5.8,0.17,0.16,0.33,0.64,0.6,1.24,1.42,0,0.0,,,,0.2,0.2,0.2
246,Röhl,Merlin,Röhl,9,3,49,-1,0,i,0,Unspecified injury - Expected back 11 Oct,2026-09-16T18:00:09.541933Z,0.8,6,2.0,249,3,0.0,6,443,0,0,1,2,1,0,0,0,35,26.6,32.1,2.0,6.1,0.00,0.20,0.20,0.0,0.07,0.07,1.63,24,8.67,,,,1.2,0.0,0.0
247,Hackney,Hayden,Hackney,9,3,54,-1,-1,a,100,,2026-08-26T22:00:07.797766Z,1.8,10,2.0,137,1,0.2,136,789,0,1,1,1,0,0,0,0,39,40.4,50.0,21.0,11.1,0.05,0.13,0.18,0.03,0.09,0.12,2.57,12,7.88,,3,,1.9,1.8,1.8
248,Beto,Norberto Bercique,Gomes Betuncal,9,4,54,-1,0,u,0,Has joined Fiorentina permanently,2026-09-02T16:05:23.357221Z,0.2,2,1.0,31,0,0.6,0,5101,0,0,0,0,0,0,0,0,5,3.0,0.3,5.0,0.8,0.09,0.00,0.09,0.26,0.0,0.26,5.57,1,2.9,,,,0.4,0.0,0.0
249,Barry,Thierno,Barry,9,4,56,1,0,a,,,,3.0,20,4.0,417,5,8.1,49383,24791,2,0,3,3,0,0,0,2,83,85.8,72.0,207.0,36.5,3.50,0.15,3.65,0.76,0.03,0.79,1.08,17,3.67,1,,,3.6,3.0,3.0
649,Maitland-Niles,Ainsley,Maitland-Niles,9,2,45,0,0,a,,,,7.0,21,7.0,177,2,1.2,13022,2465,1,0,2,1,0,0,0,2,75,67.2,38.8,8.0,11.4,0.06,0.25,0.31,0.03,0.13,0.16,1.02,13,6.61,,,,4.7,7.0,7.0
654,Graham,Braiden,Graham,9,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,146,664,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
250,Leno,Bernd,Leno,10,1,45,0,0,a,,,,3.6,18,3.6,450,5,3.3,23395,5318,0,0,1,8,0,0,16,2,77,127.6,0.0,0.0,12.8,0.00,0.00,0.00,0.0,0.0,0.0,1.82,0,0.0,,,,4.0,3.6,3.6
251,Lecomte,Benjamin,Lecomte,10,1,40,0,0,a,,,,0.0,0,0.0,0,0,1.1,1690,1504,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
252,McNally,Alfie,McNally,10,1,40,0,0,u,0,Has joined York City on loan for the rest of the season,2026-09-01T13:25:11.231240Z,0.0,0,0.0,0,0,0.1,0,429,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
253,Andersen,Joachim,Andersen,10,2,50,0,0,a,100,,2026-07-23T12:01:23.516350Z,0.6,3,1.0,190,2,0.1,1840,695,0,0,0,5,1,0,0,0,12,52.2,35.8,8.0,9.6,0.00,0.10,0.10,0.0,0.05,0.05,2.06,20,9.47,,,,0.6,0.6,0.6
254,Robinson,Antonee,Robinson,10,2,45,0,0,a,,,,2.4,12,2.4,429,5,1.4,9959,3612,0,0,1,8,0,0,0,0,65,93.6,106.7,18.0,21.8,0.26,0.30,0.56,0.05,0.06,0.11,1.9,31,6.5,2,,,2.7,2.4,2.4
255,J.Cuenca,Jorge,Cuenca Barreno,10,2,45,0,0,a,,,,0.6,3,3.0,90,1,0.0,44,62,0,0,0,3,0,0,0,0,7,32.8,21.3,0.0,5.4,0.00,0.03,0.03,0.0,0.03,0.03,2.24,10,10.0,,,,0.7,0.6,0.6
256,Tete,Kenny,Tete,10,2,44,-1,0,a,100,,2026-09-18T12:30:09.546158Z,0.0,0,0.0,27,0,0.2,20,866,0,0,0,0,1,0,0,0,-1,1.6,0.3,2.0,0.4,0.00,0.00,0.00,0.0,0.0,0.0,2.17,3,10.0,,,,0.0,0.0,0.0
257,Bassey,Calvin,Bassey,10,2,45,0,0,a,,,,3.0,15,3.0,450,5,0.7,2855,951,0,1,1,8,1,0,0,1,69,97.0,15.3,40.0,15.2,0.13,0.08,0.21,0.03,0.02,0.05,1.82,29,5.8,,,,3.3,3.0,3.0
258,Castagne,Timothy,Castagne,10,2,45,0,0,a,,,,4.0,20,4.0,408,5,0.9,10461,2792,0,2,2,7,2,0,0,0,64,90.4,58.6,57.0,20.6,0.67,0.39,1.06,0.15,0.09,0.24,1.5,29,6.4,,,,4.4,4.0,4.0
261,Iwobi,Alex,Iwobi,10,3,54,-1,0,a,,,,2.8,14,2.8,408,5,0.6,1801,2154,0,0,2,7,0,0,0,2,94,60.6,167.5,49.0,27.7,0.39,1.22,1.61,0.09,0.27,0.36,1.8,29,6.4,3,1,1,2.6,2.8,2.8
262,Smith Rowe,Emile,Smith Rowe,10,3,54,-1,0,a,,,,0.6,3,1.0,38,0,0.2,172,901,0,0,0,0,0,0,0,0,11,6.6,23.8,9.0,4.0,0.06,0.02,0.08,0.14,0.05,0.19,2.06,3,7.11,,,,0.6,0.6,0.6
263,Kevin,Kevin,Santos Lopes de Macedo,10,3,53,-2,0,a,,,,0.8,4,1.0,61,0,0.0,116,183,0,0,0,1,0,0,0,0,14,10.6,6.8,18.0,3.5,0.07,0.12,0.19,0.1,0.18,0.28,1.81,8,11.8,,4,,0.8,0.8,0.8
264,Bobb,Oscar,Bobb,10,3,55,0,0,a,,,,2.6,13,2.6,343,5,0.3,1317,1164,0,0,3,6,0,0,0,0,53,42.0,118.7,77.0,23.8,0.54,1.14,1.68,0.14,0.3,0.44,1.62,28,7.35,,2,,2.4,2.6,2.6
265,Berge,Sander,Berge,10,3,49,-1,0,a,,,,2.2,11,2.2,349,4,0.3,392,875,0,0,2,5,0,0,0,0,67,51.4,81.0,22.0,15.4,0.08,0.36,0.44,0.02,0.09,0.11,1.9,19,4.9,,,,2.2,2.2,2.2
266,Cairney,Tom,Cairney,10,3,49,-1,0,i,0,Knee injury - Expected back 10 Oct,2026-08-14T18:00:06.460944Z,0.0,0,0.0,0,0,0.0,6,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
268,King,Josh,King,10,3,55,0,0,a,,,,4.8,24,4.8,425,5,2.4,53444,10418,2,0,2,7,1,0,0,3,109,111.4,67.2,179.0,35.8,1.54,0.46,2.00,0.33,0.1,0.43,1.76,28,5.93,,,,4.4,4.8,4.8
269,Sessegnon,Ryan,Sessegnon,10,2,43,-2,-1,a,100,,2026-09-14T11:30:07.403957Z,0.6,3,1.0,50,0,0.3,126,978,0,0,0,1,0,0,0,0,13,17.2,26.3,31.0,7.5,0.13,0.44,0.57,0.23,0.79,1.02,3.24,3,5.4,,3,,0.7,0.4,0.6
270,Reed,Harrison,Reed,10,3,44,-1,0,a,,,,0.0,0,0.0,0,0,1.1,1979,4717,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
271,Muniz,Rodrigo,Muniz Carvalho,10,4,54,-1,0,a,,,,0.6,3,0.8,38,0,0.4,1123,1798,0,0,0,1,1,0,0,0,14,11.4,22.2,36.0,7.0,0.40,0.00,0.40,0.95,0.0,0.95,2.01,3,7.11,,,,0.6,0.6,0.6
272,Kusi-Asare,Jonah,Kusi-Asare,10,4,45,0,0,a,,,,0.0,0,0.0,0,0,5.5,6937,22866,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
569,Gonzalo,Gonzalo,García,10,4,60,0,0,a,,,,2.8,14,2.8,425,5,3.8,37276,20683,1,0,2,7,0,0,0,0,53,53.0,46.8,125.0,22.1,2.33,0.58,2.91,0.49,0.12,0.61,1.76,18,3.81,1,,,2.3,2.8,2.8
570,Palacios,César,Palacios,10,3,54,-1,0,a,,,,2.4,12,3.0,226,3,0.2,550,622,1,0,0,7,1,0,0,1,48,45.4,32.6,62.0,14.0,0.98,0.03,1.01,0.39,0.01,0.4,2.17,17,6.77,,,,2.2,2.4,2.4
580,Charles,Shea,Charles,10,3,50,0,0,a,,,,2.6,13,2.6,303,3,0.1,326,245,0,0,1,5,0,0,0,0,60,85.4,46.1,14.0,14.5,0.09,0.16,0.25,0.03,0.05,0.08,1.98,46,13.66,,,,2.6,2.6,2.6
610,De Fougerolles,Luc,De Fougerolles,10,2,40,0,0,u,0,has joined  Real Salt Lake on loan for the rest of the seaon.,2026-08-28T11:30:08.336405Z,0.0,0,0.0,0,0,0.1,0,343,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
626,Zepa,Macaulay,Zepa,10,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.3,74,1547,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
635,Larsson,Hugo,Larsson,10,3,50,0,0,a,,,,1.0,3,1.0,37,0,0.0,62,50,0,0,0,1,0,0,0,0,9,6.8,1.9,9.0,1.8,0.13,0.23,0.36,0.32,0.56,0.88,2.14,6,14.59,,,,0.6,1.0,1.0
636,Ángel,Manuel Ángel,Morán Ibáñez,10,3,50,0,0,a,,,,0.0,0,0.0,0,0,0.0,21,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
650,Affengruber,David,Affengruber,10,2,45,0,0,a,,,,4.0,12,6.0,180,2,0.0,1652,308,0,0,1,1,0,0,0,0,40,51.0,14.6,0.0,6.6,0.00,0.02,0.02,0.0,0.01,0.01,1.44,23,11.5,,,,2.7,4.0,4.0
240,Iroegbunam,Tim,Iroegbunam,11,3,50,0,0,a,100,,2026-08-15T20:00:06.878792Z,0.5,2,0.7,70,0,0.0,52,97,0,0,0,0,1,0,0,0,10,9.2,11.5,10.0,3.1,0.12,0.01,0.13,0.15,0.01,0.16,0.77,9,11.57,,,,0.4,0.5,0.5
273,Phillips,Dillon,Phillips,11,1,40,0,0,a,,,,0.0,0,0.0,0,0,1.4,1489,2073,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
274,Butland,Jack,Butland,11,1,45,0,0,i,0,Arm injury - Unknown return date,2026-08-08T19:00:05.601633Z,0.0,0,0.0,0,0,0.1,44,198,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
275,Cartwright,Harvey,Cartwright,11,1,40,0,0,u,0,Has joined Grimsby Town on loan for the rest of the season,2026-07-29T13:00:27.959925Z,0.0,0,0.0,0,0,0.0,0,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
276,Lo-Tutala,Thimothée,Lo-Tutala,11,1,40,0,0,u,0,Has joined Colchester United on loan for the rest of the season,2026-08-17T13:50:27.125537Z,0.0,0,0.0,0,0,0.0,0,74,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
277,Egan,John,Egan,11,2,41,1,0,a,,,,4.5,26,5.2,437,5,7.1,18626,19049,0,0,3,4,1,0,0,1,71,110.8,1.3,21.0,13.4,0.05,0.00,0.05,0.01,0.0,0.01,1.5,59,12.15,,,,6.3,4.5,4.5
278,Hughes,Charlie,Hughes,11,2,39,-1,0,i,0,Groin injury - Unknown return date,2026-08-02T09:00:11.030017Z,0.0,0,0.0,0,0,0.2,834,1172,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
279,Ajayi,Semi,Ajayi,11,2,42,2,0,a,100,,2026-08-22T17:30:07.668197Z,3.2,27,5.4,423,5,14.1,33203,39501,1,0,3,4,1,0,0,2,79,85.6,4.2,51.0,14.1,0.66,0.01,0.67,0.14,0.0,0.14,1.37,27,5.74,,,,6.4,3.2,3.2
280,Coyle,Lewie,Coyle,11,2,40,0,0,a,100,,2026-08-29T16:30:08.151841Z,2.0,14,2.8,348,5,0.7,1507,1287,0,0,2,4,1,0,0,0,49,24.0,29.9,11.0,6.5,0.13,0.07,0.20,0.03,0.02,0.05,1.61,11,2.84,,,,3.5,2.0,2.0
281,Drameh,Cody,Drameh,11,2,40,0,0,u,0,Has joined Genoa permanently,2026-09-02T16:09:06.479140Z,0.2,2,1.0,65,0,0.0,0,157,0,0,0,0,0,0,0,0,8,6.4,0.4,1.0,0.8,0.05,0.00,0.05,0.07,0.0,0.07,1.2,6,8.31,,,,0.5,0.0,0.0
282,Giles,Ryan,Giles,11,2,40,0,0,a,,,,4.5,24,4.8,444,5,2.9,16333,8953,0,1,3,4,1,0,0,2,94,82.8,132.5,6.0,22.2,0.02,0.43,0.45,0.0,0.09,0.09,1.49,24,4.86,,3,1,6.0,4.5,4.5
283,Jacob,Matty,Jacob,11,2,40,0,0,u,0,Has joined Newport County on loan until January,2026-08-02T09:00:11.038361Z,0.0,0,0.0,0,0,0.0,0,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
284,McCarthy,Cathal,McCarthy,11,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.1,270,285,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
285,McNair,Paddy,McNair,11,2,40,0,0,a,100,,2026-09-09T13:30:08.327907Z,0.0,1,1.0,26,0,0.1,123,274,0,0,0,0,0,0,0,0,3,4.2,0.0,0.0,0.4,0.00,0.00,0.00,0.0,0.0,0.0,3.32,2,6.92,,,,0.2,0.0,0.0
286,Belloumi,Mohamed,Belloumi,11,3,51,1,0,a,,,,7.0,31,6.2,394,5,4.8,50028,16065,2,2,3,3,1,0,0,2,111,157.8,67.5,100.0,32.5,0.72,0.43,1.15,0.16,0.1,0.26,1.47,44,10.05,,2,2,6.1,7.0,7.0
287,Millar,Liam,Millar,11,3,50,0,0,u,0,Has joined Birmingham on loan for the rest of the season,2026-09-02T15:36:41.038103Z,1.5,6,3.0,50,0,0.0,0,201,1,0,0,0,1,0,0,0,26,36.0,1.1,15.0,5.2,0.58,0.00,0.58,1.04,0.0,1.04,1.57,4,7.2,,,,1.2,0.0,0.0
288,Dowell,Kieran,Dowell,11,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.3,384,1372,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
289,Crooks,Matt,Crooks,11,3,44,-1,-1,a,100,,2026-08-29T15:00:08.569326Z,0.2,3,1.0,203,3,0.5,3486,2839,0,0,1,4,3,0,0,0,17,37.8,17.3,0.0,5.4,0.00,0.12,0.12,0.0,0.05,0.05,1.58,21,9.31,,,,0.7,0.2,0.2
290,Slater,Regan,Slater,11,3,45,0,0,a,,,,2.2,15,3.0,437,5,5.3,10732,26382,0,1,3,4,1,0,0,0,67,62.2,85.1,26.0,17.4,0.21,0.59,0.80,0.04,0.12,0.16,1.5,33,6.8,,1,,3.3,2.2,2.2
291,Matazo,Eliot,Matazo,11,3,45,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.532635Z,0.0,0,0.0,0,0,0.0,19,42,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
292,Ömür,Abdülkadir,Ömür,11,3,49,-1,0,a,,,,0.0,0,0.0,0,0,0.0,59,97,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
293,Kamara,Abu,Kamara,11,3,50,0,0,u,0,Has joined Portsmouth permanently,2026-08-12T14:08:23.542043Z,0.0,0,0.0,0,0,0.0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
294,Zambrano,Óscar,Zambrano,11,3,45,0,0,a,100,,2026-08-04T18:30:11.016909Z,0.0,0,0.0,0,0,0.1,101,342,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
295,McBurnie,Oli,McBurnie,11,4,55,0,0,a,,,,2.0,13,2.6,441,5,1.9,5259,13109,0,2,3,4,3,0,0,0,52,47.2,69.1,114.0,23.0,1.23,0.13,1.36,0.25,0.03,0.28,1.47,21,4.29,1,,,2.4,2.0,2.0
296,Akintola,David,Akintola,11,3,50,0,0,u,0,Has joined Omonoia FC permanently,2026-09-11T14:42:38.120231Z,0.0,0,0.0,0,0,0.0,0,185,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
297,Gyabi,Darko,Gyabi,11,3,45,0,0,i,0,Thigh injury - Unknown return date,2026-08-04T18:30:11.027155Z,0.0,0,0.0,0,0,0.0,20,84,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
298,Destan,Enis,Destan,11,4,45,0,0,u,0,Has joined Konyaspor permanently,2026-08-17T13:50:27.145733Z,0.0,0,0.0,0,0,0.2,0,886,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
299,Burstow,Mason,Burstow,11,4,45,0,0,u,0,Has joined Sheffield Wednesday on loan for the rest of the season,2026-08-03T14:05:20.234842Z,0.0,0,0.0,0,0,0.0,0,165,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
340,Gelhardt,Joe,Gelhardt,11,3,50,0,0,a,100,,2026-08-17T21:30:07.799839Z,0.2,1,1.0,7,0,0.0,60,69,0,0,0,0,0,0,0,0,5,1.6,1.3,12.0,1.5,0.10,0.02,0.12,1.29,0.26,1.55,1.67,1,12.86,,,,0.2,0.2,0.2
556,Targett,Matt,Targett,11,2,40,0,0,d,75,Ankle injury - 75% chance of playing,2026-09-17T14:00:26.419938Z,0.0,1,1.0,5,0,1.7,77,6836,0,0,0,0,0,0,0,0,3,0.4,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,1.26,0,0.0,,,,0.2,0.0,0.0
563,Morita,Hidemasa,Morita,11,3,50,0,0,i,0,Calf injury - Expected back 11 Oct,2026-09-09T14:00:08.474217Z,0.2,1,1.0,45,1,0.0,8,98,0,0,0,0,0,0,0,0,6,11.0,13.4,0.0,2.4,0.00,0.00,0.00,0.0,0.0,0.0,2.18,3,6.0,,,,0.2,0.0,0.0
572,Tzolakis,Konstantinos,Tzolakis,11,1,46,1,0,a,,,,6.0,34,6.8,450,5,12.2,72167,12444,0,0,3,4,1,0,17,6,129,150.0,0.0,0.0,15.0,0.00,0.00,0.00,0.0,0.0,0.0,1.48,0,0.0,,,,7.4,6.0,6.0
574,Hjertø-Dahl,Jens,Hjertø-Dahl,11,3,49,-1,0,a,,,,0.2,1,1.0,8,0,0.1,57,223,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,1,11.25,,,,0.2,0.2,0.2
576,Stroud,Elliot,Stroud,11,3,50,0,0,a,,,,1.0,7,1.8,249,4,0.1,88,311,0,0,2,1,1,0,0,0,17,8.4,22.7,12.0,3.8,0.06,0.05,0.11,0.02,0.02,0.04,1.56,20,7.23,,,,1.4,1.0,1.0
585,Herrington,Lucas,Herrington,11,2,40,0,0,a,,,,1.0,5,1.0,197,1,0.6,699,1045,0,0,0,3,0,0,0,0,19,42.8,23.1,11.0,7.7,0.02,0.04,0.06,0.01,0.02,0.03,1.54,16,7.31,,,,1.2,1.0,1.0
586,Mendy,Nobel,Mendy,11,2,41,1,0,a,100,,2026-09-12T18:00:09.334142Z,2.5,25,6.2,249,4,6.3,4374,27264,1,0,2,1,0,0,0,1,69,108.2,1.4,54.0,16.4,0.32,0.00,0.32,0.12,0.0,0.12,1.45,39,14.1,,,,6.1,0.0,2.5
589,Gourna-Douath,Lucas,Gourna-Douath,11,3,50,0,0,a,,,,1.0,4,1.3,138,1,0.0,25,66,0,0,1,0,1,0,0,0,18,29.4,33.5,2.0,6.5,0.03,0.03,0.06,0.02,0.02,0.04,1.47,17,11.09,,,,0.8,1.0,1.0
617,Cho,Mohamed-Ali,Cho,11,3,50,0,0,a,,,,2.2,9,2.2,72,0,0.0,238,92,1,0,0,1,0,0,0,0,36,49.8,43.9,55.0,14.9,0.79,0.36,1.15,0.99,0.45,1.44,1.22,2,2.5,,,,1.8,2.2,2.2
632,Ansah,Ilyas,Ansah,11,4,50,0,0,i,0,Back injury - Unknown return date,2026-09-09T10:00:08.919489Z,0.0,0,0.0,0,0,0.0,44,289,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
637,Vaz,Robinio,Vaz,11,4,50,0,0,a,,,,0.7,2,1.0,20,0,0.1,1212,754,0,0,0,0,0,0,0,0,8,2.4,11.7,2.0,1.6,0.00,0.01,0.01,0.0,0.04,0.04,1.4,2,9.0,,,,0.4,0.7,0.7
638,Norton-Cuffy,Brooke,Norton-Cuffy,11,2,40,0,0,d,75,Hamstring injury - 75% chance of playing,2026-09-21T08:30:09.561308Z,0.3,1,0.5,34,0,0.2,421,1389,0,0,0,0,1,0,0,0,3,2.2,0.6,9.0,1.2,0.05,0.00,0.05,0.13,0.0,0.13,0.79,1,2.65,,,,0.2,0.3,0.2
642,Thomas,Sorba,Thomas,11,3,55,0,0,a,,,,1.3,4,1.3,119,1,0.0,292,228,0,0,0,3,0,0,0,0,13,8.8,40.9,12.0,5.8,0.21,0.11,0.32,0.16,0.08,0.24,1.54,8,6.05,,,,0.7,1.3,1.3
645,Mouzakitis,Christos,Mouzakitis,11,3,50,0,0,a,,,,0.0,0,0.0,0,0,0.0,50,64,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
